date,debit_inn,credit_inn,amount,purpose,hbos_score,copod_score,global_score,iforest_score_debit,iforest_score_credit,alpha_debit,alpha_credit,behavior_risk_debit,behavior_risk_credit,base_behavior_risk,semantic_risk_score,ts_anomaly_score_txn,graph_edge_score,graph_node_score,correction_score,txn_risk_score,txn_risk_rank
2022-01-18,d877722ca4e40f98,480b91025f5be8d0,4648.8,оплата по договору аренда кабинета №ом-7/010120 от date_11c99ff36510 по сч.№ 47 от 31.07.20г за июль 20г сумма 4648-80 без налога (ндс),0.4002841938614895,0.29648636875100237,0.3483852813062459,,,0.0,0.0,0.3483852813062459,0.3483852813062459,0.3483852813062459,0.19860496,0.0,2.515316e-05,0.20367633893077536,0.1400377459207872,0.4184041542666395,0.4239252336448598
2021-08-25,d877722ca4e40f98,480b91025f5be8d0,4648.8,оплата по счету № 5 от date_62601fb1b655 арендная плата за январь 2020года сумма 4648-80 без налога (ндс),0.414171277779202,0.28762257190910895,0.35089692484415547,,,0.0,0.0,0.35089692484415547,0.35089692484415547,0.35089692484415547,0.18847337,0.0,2.515316e-05,0.20367633893077536,0.13497195461190734,0.41838290215010915,0.4235514018691589
2021-11-22,9d8f54ae3b88911b,d877722ca4e40f98,836.96,возврат излишне уплаченая сумма сумма 836-96 без налога (ндс),0.23161414893778623,0.2666799559267273,0.24914705243225677,,,0.0,0.0,0.24914705243225677,0.24914705243225677,0.24914705243225677,0.5917867,0.005869371006557146,0.0006971359,0.20367633893077536,0.33838942039099396,0.41834176262775374,0.42317757009345797
2022-03-16,d877722ca4e40f98,1b21a7645f64d170,805.62,взносы на обязательное социальное страхование,0.31859064755509786,0.13679115347381682,0.22769090051445734,,,0.0,0.0,0.22769090051445734,0.22769090051445734,0.22769090051445734,0.3612881,7.432611744186697e-08,0.9999873,0.9996595978736877,0.38064153338048445,0.41801166720469957,0.422803738317757
2023-03-06,d877722ca4e40f98,524ef6bc49f42742,206658.0,"оплата сч.№33 от 27.02.23 монтаж алюминивых конструкций,алюминиевые перегородки сумма 206658-00 в т.ч. ндс (20%) 34443-00",0.2359027041479709,0.21168494265066096,0.22379382339931592,,,0.0,0.0,0.22379382339931592,0.22379382339931592,0.22379382339931592,0.24313214,0.22289138905632336,0.9999873,0.9999873042106628,0.38843094966539093,0.4180092982320114,0.4224299065420561
2021-03-18,d877722ca4e40f98,8d9e0be733f77f1c,150.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №11 (50000 rur ) от 18/03/21. без ндс,0.3253086915596844,0.2550143010647947,0.29016149631223953,,,0.0,0.0,0.29016149631223953,0.29016149631223953,0.29016149631223953,0.4278476,2.5300029891701664e-06,2.503395e-05,0.20367633893077536,0.2546598237984272,0.41749140821145314,0.42205607476635515
2020-01-27,d877722ca4e40f98,eed8b1f54ed4366c,95.04,оплата по счету № 02/422 от date_bcef8866b41f реактивная энергия за май 2019 года сумма 95-04 без налога (ндс),0.2976225794876812,0.20858111648176025,0.25310184798472074,,,0.0,0.0,0.25310184798472074,0.25310184798472074,0.25310184798472074,0.5045571,0.1189140734848381,4.720688e-05,0.20367633893077536,0.3286880263897578,0.41744586117959964,0.4216822429906542
2020-06-23,d877722ca4e40f98,a4bb2adbd377d7b6,602.07,оплата по счету № 1628 от date_d0e82aa1e821 то тревожной кнопки за июнь 20г сумма 602-07 без налога (ндс),0.32149185318748025,0.32205983856454157,0.32177584587601094,,,0.0,0.0,0.32177584587601094,0.32177584587601094,0.32177584587601094,0.30102694,1.879542893782568e-17,0.00017982721,0.20367633893077536,0.19124873795903716,0.4174002148555295,0.42130841121495327
2019-08-16,d877722ca4e40f98,8d9e0be733f77f1c,570.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №139 (190000 rur ) от 16/08/19. без ндс,0.3266894226432382,0.24810920006845702,0.2873993113558476,,,0.0,0.0,0.2873993113558476,0.2873993113558476,0.2873993113558476,0.43775356,1.3560019662389527e-05,2.503395e-05,0.20367633893077536,0.25961611487149105,0.41720736879159315,0.42093457943925233
2022-03-16,d877722ca4e40f98,1b21a7645f64d170,7931.79,страховые взносы на выплату страховой части трудовой пенсии,0.301392603205793,0.15700518356068968,0.22919889338324134,,,0.0,0.0,0.22919889338324134,0.22919889338324134,0.22919889338324134,0.35171276,7.432611744186697e-08,0.9999873,0.9996595978736877,0.37585386479470717,0.4171258257805949,0.4205607476635514
2019-07-02,d877722ca4e40f98,6931e23e98703aa9,1200000.0,оплата по счету № 14 от date_12e1bc34374f аванс по договору №3-тор от 19.05.2017г сумма 1200000-00 в т.ч. ндс (20%) 200000-00,0.3247606748283011,0.3530965071498614,0.33892859098908124,,,0.0,0.0,0.33892859098908124,0.33892859098908124,0.33892859098908124,0.22426564,0.010144929383023336,9.179115e-06,0.20367633893077536,0.15591156410785223,0.41688437304300735,0.42018691588785045
2021-07-08,d877722ca4e40f98,6931e23e98703aa9,1089905.0,оплата по счету №1 от date_44aa8464dfd5 ветиляция cогласно договора подряда №3-тор от 19.05.17г сумма 1089905-00 в т.ч. ндс (20%) 181651-00,0.19427360667395258,0.2634804903430799,0.22887704850851626,,,0.0,0.0,0.22887704850851626,0.22887704850851626,0.22887704850851626,0.08285103,0.9791329565612457,9.179115e-06,0.20367633893077536,0.3759006697207782,0.41682738336890535,0.4198130841121495
2020-01-23,d877722ca4e40f98,3a9c5401f637dd8d,279042.0,оплата процентов по договору ои-3/141118 от 14.11.2018г сумма 279042-00 без налога (ндс),0.40088314515388074,0.28333878888412595,0.34211096701900334,,,0.0,0.0,0.34211096701900334,0.34211096701900334,0.34211096701900334,0.21664149,0.0,4.3272972e-05,0.20367633893077536,0.14905601063169036,0.41663897233484853,0.4194392523364486
2020-12-21,d877722ca4e40f98,1d83fd5f5fefc19f,2189587.9,оплата по договору 02-скк/тп/17 от date_88bd5426f2c8 теплоснабжение сумма 2189587-90 в т.ч. ндс (20%) 364931-32,0.054808512621343376,0.15703151867865067,0.10592001564999702,,,0.0,0.0,0.10592001564999702,0.10592001564999702,0.10592001564999702,0.55986404,1.0,3.5762787e-05,0.20367633893077536,0.6206672898808817,0.4162536605904379,0.41906542056074764
2020-12-10,d877722ca4e40f98,eed8b1f54ed4366c,3528.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17доплата за ноябрь 2020г по с/ф 40416-080-02 от 30.11.20г сумма 3528-00 в т.ч. ндс (20%) 588-00,0.36151294003943657,0.28093188885495596,0.32122241444719624,,,0.0,0.0,0.32122241444719624,0.32122241444719624,0.32122241444719624,0.2912816,0.012108757864067045,4.720688e-05,0.20367633893077536,0.1900087005090303,0.4162267647017114,0.41869158878504675
2021-08-25,d877722ca4e40f98,480b91025f5be8d0,4648.8,оплата по счету № 31 от date_1dcc0735c9c2 арендна плата за март 2020г сумма 4648-80 без налога (ндс),0.382604259513432,0.31697449101065905,0.34978937526204557,,,0.0,0.0,0.34978937526204557,0.34978937526204557,0.34978937526204557,0.18240267,0.0,2.515316e-05,0.20367633893077536,0.13193660297788176,0.41575767675098646,0.4183177570093458
2020-06-04,d877722ca4e40f98,6931e23e98703aa9,50892.0,оплата по счету № 3 от date_f48f94404a28 общестроительные работы (установка навеса главного входа) по договору №3-тор от 19.05.17г сумма 50892-00 в т.ч. ндс (20%) 8482-01,0.3608169713278334,0.26419804702471644,0.3125075091762749,,,0.0,0.0,0.3125075091762749,0.3125075091762749,0.3125075091762749,0.32577997,0.006508812435941218,9.179115e-06,0.20367633893077536,0.20557789874723834,0.41529645854989405,0.4179439252336449
2021-07-08,d877722ca4e40f98,6931e23e98703aa9,1765261.0,оплата по счету №5 от date_c0262f8e17f8 отопление cогласно договора подряда №3-тор от 19.05.17г сумма 1765261-00 в т.ч. ндс (20%) 294210-00,0.20072279576009325,0.26107295392046115,0.23089787484027718,,,0.0,0.0,0.23089787484027718,0.23089787484027718,0.23089787484027718,0.06819807,0.9791329565612457,9.179115e-06,0.20367633893077536,0.368574189719567,0.4151849697000607,0.41757009345794394
