date,debit_inn,credit_inn,amount,purpose,node_score_debit,node_score_credit,txn_node_risk,txn_risk_score,txn_risk_score_blend_graph
2019-01-09,d877722ca4e40f98,8d9e0be733f77f1c,10.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №1 (3000000 rur ) от 09/01/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.7800388400556622,0.6290437298829346
2019-01-09,d877722ca4e40f98,6931e23e98703aa9,3000000.0,оплата по счету № 28 от date_9f241b636025 по договору №3-тор от 19.05.18г аванс сумма 3000000-00 в т.ч. ндс (18%) 457627-12,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.874542632750897,0.7046467640391224
2019-01-10,d877722ca4e40f98,8d9e0be733f77f1c,10.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №2 (4282 rur ) от 10/01/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.7156916402013559,0.5775659699994895
2019-01-10,d877722ca4e40f98,eed8b1f54ed4366c,4282.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17 по сф 42411-080-02 от 31.12.18 аванс 70% за январь 2018г сумма 4282-00 в т.ч. ндс (18%) 653-19,0.025063289192023976,0.006523311138153076,0.025063289192023976,0.7538985068967261,0.6081314633557857
2019-01-10,ad57c94e5b8df8f6,d877722ca4e40f98,1000000.0,перевод денежных средств по договору займа № чи-1/271218 от 27.12.2018г. сумма 1000000-00 без налога (ндс),0.026531904935836792,0.025063289192023976,0.026531904935836792,0.7716795064351364,0.6226499861352766
2019-01-10,1c3f31b0b8c13d69,d877722ca4e40f98,2000000.0,перевод денежных средств по договору № пи-1/101218 от 10.12.2018г. сумма 2000000-00 без налога (ндс),0.027112334966659546,0.025063289192023976,0.027112334966659546,0.7859539077241642,0.6341855931726633
2019-01-11,d877722ca4e40f98,8d9e0be733f77f1c,10.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №3 (3000000 rur ) от 11/01/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.7499201901898959,0.6049488099903215
2019-01-11,d877722ca4e40f98,6931e23e98703aa9,3000000.0,оплата по счету № 28 от date_9f241b636025 по договору №3-тор от 19.05.18г аванс сумма 3000000-00 в т.ч. ндс (18%) 457627-12,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.8571021329685994,0.6906943642132843
2019-01-14,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №4 (6000000 rur ) от 14/01/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.7460080102274095,0.6018190660203324
2019-01-14,d877722ca4e40f98,6931e23e98703aa9,6000000.0,оплата по счету № 2 от date_168616af7e96 аванс по договору №3-тор от 19.05.17г устройство монолитной железобетонной плиты пола сумма 6000000-00 в т.ч. ндс (20%) 1000000-00,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.9234733507472025,0.7437913384361668
2019-01-14,ad57c94e5b8df8f6,d877722ca4e40f98,1700000.0,перевод денежных средств по договору займа № чи-1/271218 от 27.12.2018г. сумма 1700000-00 без налога (ндс),0.026531904935836792,0.025063289192023976,0.026531904935836792,0.711739331336903,0.5746978460566898
2019-01-14,1c3f31b0b8c13d69,d877722ca4e40f98,4300000.0,перевод денежных средств по договору № пи-1/101218 от 10.12.2018г. сумма 4300000-00 без налога (ндс),0.027112334966659546,0.025063289192023976,0.027112334966659546,0.7346762002954417,0.5931634272296853
2019-01-15,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №5 (3400000 rur ) от 15/01/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.7496998562259296,0.6047725428191485
2019-01-15,d877722ca4e40f98,6931e23e98703aa9,3400000.0,оплата по счету № 2 от date_168616af7e96 аванс по договору №3-тор от 19.05.17г устройство монолитной железобетонной плиты пола сумма 3400000-00 в т.ч. ндс (20%) 566666-67,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.8970950100029033,0.7226886658407274
2019-01-15,ad57c94e5b8df8f6,d877722ca4e40f98,3400000.0,перевод денежных средств по договору займа № чи-1/271218 от 27.12.2018г. сумма 3400000-00 без налога (ндс),0.026531904935836792,0.025063289192023976,0.026531904935836792,0.8187542956533231,0.660309817509826
2019-01-16,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №7 (33600 rur ) от 16/01/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.6734315024014803,0.543757859759589
2019-01-16,d877722ca4e40f98,8d9e0be733f77f1c,35.0,"комиссия в другие банки (кредитные организации, банк россии) за пп/пт через дбо согласно договору рко №acc_ded93f97f389 от '02/12/2014'. документы: №6 (2000 rur ) от 16/01/19 без ндс",0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.6805021738163433,0.5494143968914794
2019-01-16,d877722ca4e40f98,3f64d17c465bbf92,2000.0,сумма предоплаты за услуги связи по лицевому счету inn_0a7cdc631526 сумма 2000-00 в т.ч. ндс (20%) 333-33,0.025063289192023976,0.23467260599136353,0.23467260599136353,0.7038817366668658,0.6100399105317653
2019-01-16,d877722ca4e40f98,0ce0b6eeec2d8629,33600.0,оплата по счету № 109 от date_8e9b70caae61 бух услуги за декабрь 2018г согласно договора №3 от 09.01.18 сумма 33600-00 без налога (ндс),0.025063289192023976,0.05049020051956177,0.05049020051956177,0.7060242222013654,0.5749174178650047
2019-01-25,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №8 (1003828 rur ) от 25/01/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.3148990088525283,0.25693186492042747
2019-01-25,d877722ca4e40f98,8cdbeda759529d03,1003828.0,возврат займа по договору №ди-1/050417 от date_0c045e11c60f сумма 1003828-00 без налога (ндс),0.025063289192023976,0.38025572896003723,0.38025572896003723,0.4635514679858427,0.4468923201806816
2019-01-25,89e588b9010869a4,d877722ca4e40f98,1000000.0,оплата по договор_aa2bdccd4f22 беспроцентного займа №пи-15/250119 от 25.01.19г сумма 1000000-00 без налога (ндс),0.03669515252113342,0.025063289192023976,0.03669515252113342,0.8993550154295129,0.726823042847837
2019-01-31,d877722ca4e40f98,8d9e0be733f77f1c,1600.0,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/01/2019' по '31/01/2019'. ндс не облагается,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.23050168921840206,0.18941400921312646
2019-02-05,d877722ca4e40f98,ca3891c167141f4d,82.76,взносы на обязательное страхование от несчастных случаев. регистрационный номер в фсс inn_f24b52802750,0.025063289192023976,0.013974308967590332,0.025063289192023976,0.16652698803695992,0.13823424826797273
2019-02-05,d877722ca4e40f98,80799e1a6646b6dc,400.0,взносы на обязательное социальное страхование за январь 19г,0.025063289192023976,0.004074901342391968,0.025063289192023976,0.17414313749258975,0.1443271678324766
2019-02-05,d877722ca4e40f98,80799e1a6646b6dc,703.44,страховые взносы на обязательное медицинское страхование за январь 19г,0.025063289192023976,0.004074901342391968,0.025063289192023976,0.17123602124520787,0.1420014748345711
2019-02-05,d877722ca4e40f98,80799e1a6646b6dc,1793.0,налог на доходы физических лиц за январь 2019 года,0.025063289192023976,0.004074901342391968,0.025063289192023976,0.16818431305881795,0.13956010828545917
2019-02-05,d877722ca4e40f98,80799e1a6646b6dc,3034.46,страховые взносы на выплату страховой части трудовой пенсии за январь 2019г,0.025063289192023976,0.004074901342391968,0.025063289192023976,0.17496798934986316,0.1449870493182953
2019-02-11,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №14 (4526 rur ) от 11/02/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.14165091723712142,0.11833339162810194
2019-02-11,d877722ca4e40f98,eed8b1f54ed4366c,4526.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17 по сф 1798-080-02 от 31.01.19 аванс 30% за февраль 2019г сумма 4526-00 в т.ч. ндс (20%) 754-33,0.025063289192023976,0.006523311138153076,0.025063289192023976,0.16819968195718557,0.13957240340415325
2019-02-13,d877722ca4e40f98,8d9e0be733f77f1c,40.0,"комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. документ(ы):; от 13/02/19 №№: 17 (10803.44 rur ), 18 (6034 rur ), 16 (1000 rur ), 19 (38500 rur ),",0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.08501678555261985,0.07302608628050068
2019-02-13,d877722ca4e40f98,a982dff7a672f998,1000.0,оплата по счету № 23939431 от date_b8b80c6b869a услуги связи л/с 23939431 сумма 1000-00 в т.ч. ндс (20%) 166-67,0.025063289192023976,0.04303795099258423,0.04303795099258423,0.12170559798304607,0.1059720685849537
2019-02-13,d877722ca4e40f98,eed8b1f54ed4366c,6034.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17 по сф 1798-080-02 от 31.01.19 аванс 40% за февраль 2019г сумма 6034-00 в т.ч. ндс (20%) 1005-67,0.025063289192023976,0.006523311138153076,0.025063289192023976,0.11367640114896749,0.0959537787575788
2019-02-13,d877722ca4e40f98,eed8b1f54ed4366c,10803.44,оплата по договору электроэнергия по дог.№112458 от 03.03.17 по сф 1798-080-02 от 31.01.19 доплата за январь 2019г сумма 10803-44 в т.ч. ндс (20%) 1800-57,0.025063289192023976,0.006523311138153076,0.025063289192023976,0.1096008076761559,0.09269330397932952
2019-02-13,d877722ca4e40f98,0ce0b6eeec2d8629,38500.0,оплата по счету № 3 от date_6fbb54d6ff85 бух услуги за январь 2019г согласно договора №3 от 09.01.18г сумма 38500-00 без налога (ндс),0.025063289192023976,0.05049020051956177,0.05049020051956177,0.11254768806026441,0.10013619055212389
2019-02-13,d877722ca4e40f98,6931e23e98703aa9,1000000.0,оплата по счету № 2 от date_168616af7e96 аванс по договору №3-тор от 19.05.17г устройство монолитной железобетонной плиты пола сумма 1000000-00 в т.ч. ндс (20%) 166666-67,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.2513272555191547,0.20607446225372855
2019-02-13,89e588b9010869a4,d877722ca4e40f98,500000.0,оплата по договор_aa2bdccd4f22 беспроцентного займа №пи-15/250119 от 25.01.19г сумма 500000-00 без налога (ндс),0.03669515252113342,0.025063289192023976,0.03669515252113342,0.6396654011953044,0.5190713514604702
2019-02-13,9d8f54ae3b88911b,d877722ca4e40f98,560000.0,оплата по договору беспроцентного займа №ти-14/130219 от 13.02.2019г сумма 560000-00 без налога (ндс),0.015458762645721436,0.025063289192023976,0.025063289192023976,0.4444803967163108,0.36059697521145345
2019-02-14,d877722ca4e40f98,80799e1a6646b6dc,3000.0,гос.пошлина за рассмотрение иска в арбитражным судом сахалинской области,0.025063289192023976,0.004074901342391968,0.025063289192023976,0.1954565024817229,0.1613778598237831
2019-02-18,d877722ca4e40f98,8d9e0be733f77f1c,300.0,"комиссия за предоставление дубликата выписки, копий пд в 1 экз по запросу клиента. без ндс.",0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.18946000356041606,0.15658066068673765
2019-02-21,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №21 (500000 rur ) от 21/02/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.06160362189393527,0.054295555353553016
2019-02-21,d877722ca4e40f98,8d9e0be733f77f1c,1250.0,"комиссия за прием наличных денежных средств через банкомат. документ(ы): документ(ы):; от 21/02/19 №№: 5177893 (195000 rur ), 5177912 (200000 rur ), 5177979 (105000 rur ). без ндс",0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.18386654487218781,0.15210589373615505
2019-02-21,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 2 от date_168616af7e96 аванс по договору №3-тор от 19.05.17г устройство монолитной железобетонной плиты пола сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.17858464792709652,0.147880376180082
2019-02-21,8d9e0be733f77f1c,d877722ca4e40f98,105000.0,"<si> денежная наличность,поступившая через банкомат 60000636,21/02/2019 12:22:59: вноситель:парамошкин василий сергеевич id070026458 источник:14-займы доп.инфо:",0.0038172006607055664,0.025063289192023976,0.025063289192023976,0.2155609066781724,0.17746138318094273
2019-02-21,8d9e0be733f77f1c,d877722ca4e40f98,195000.0,"<si> денежная наличность,поступившая через банкомат 60000636,21/02/2019 12:12:08: вноситель:парамошкин василий сергеевич id070026458 источник:14-займы доп.инфо:",0.0038172006607055664,0.025063289192023976,0.025063289192023976,0.20909045880331614,0.1722850248810577
2019-02-21,8d9e0be733f77f1c,d877722ca4e40f98,200000.0,"<si> денежная наличность,поступившая через банкомат 60000636,21/02/2019 12:15:18: вноситель:парамошкин василий сергеевич id070026458 источник:14-займы доп.инфо:",0.0038172006607055664,0.025063289192023976,0.025063289192023976,0.20952765506668952,0.17263478189175643
2019-02-27,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №23 (100000 rur ) от 27/02/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.10244986630140065,0.08697255087952532
2019-02-27,d877722ca4e40f98,80799e1a6646b6dc,9000.0,гос.пошлина за рассмотрение иска в арбитражным судом сахалинской области,0.025063289192023976,0.004074901342391968,0.025063289192023976,0.18858154079168363,0.1558778904717517
2019-02-27,d877722ca4e40f98,659207c64fee1c66,100000.0,возврат без % займа по договору №3-ки от 02.10.2018г сумма 100000-00 без налога (ндс),0.025063289192023976,0.00893130898475647,0.025063289192023976,0.31453420579047464,0.25664002247078455
2019-02-27,9d8f54ae3b88911b,d877722ca4e40f98,150000.0,оплата по договору беспроцентного займа №ти-14/130219 от 13.02.2019г сумма 150000-00 без налога (ндс),0.015458762645721436,0.025063289192023976,0.025063289192023976,0.38480243973255157,0.3128546096244461
2019-02-28,d877722ca4e40f98,8d9e0be733f77f1c,16.0,"комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. документ(ы):; от 28/02/19 №№: 25 (1386000 rur ), 24 (814000 rur ). без ндс",0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.11687892216195353,0.09851579556796762
2019-02-28,d877722ca4e40f98,8d9e0be733f77f1c,1600.0,комиссия за ведение счета 'acc_ded93f97f389' от '02/12/2014' за период с '01/02/2019' по '28/02/2019'. ндс не облагается,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.1914497932047528,0.15817249240220704
2019-02-28,d877722ca4e40f98,6931e23e98703aa9,814000.0,оплата по счету № 2 от date_168616af7e96 аванс по договору №3-тор от 19.05.17г устройство монолитной железобетонной плиты пола сумма 814000-00 в т.ч. ндс (20%) 135666-67,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.24080264109769825,0.1976547707165634
2019-02-28,d877722ca4e40f98,6931e23e98703aa9,1386000.0,оплата по счету № 3 от date_55fe983d1fa3 аванс по устройству монолитного перекрытия по договору №3-тор от 19.05.2017г сумма 1386000-00 в т.ч. ндс (20%) 231000-00,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.319191271547467,0.2603656750763784
2019-02-28,480b91025f5be8d0,d877722ca4e40f98,2200000.0,оплата по договору без % займа №9-ои/280219 от 28.02.2019г сумма 2200000-00 без налога (ндс),0.02437800168991089,0.025063289192023976,0.025063289192023976,0.6092245557175104,0.4923923024124132
2019-03-04,3f64d17c465bbf92,d877722ca4e40f98,1696.0,",возврат при расторжении договора в т.ч. ндс 282,67",0.23467260599136353,0.025063289192023976,0.23467260599136353,0.43146925941935316,0.3921099287337553
2019-03-05,d877722ca4e40f98,ca3891c167141f4d,82.76,взносы на обязательное страхование от несчастных случаев. регистрационный номер в фсс inn_f24b52802750,0.025063289192023976,0.013974308967590332,0.025063289192023976,0.10620952450379113,0.0899802774414377
2019-03-05,d877722ca4e40f98,80799e1a6646b6dc,399.99,взносы на обязательное социальное страхование за февраль 2019г,0.025063289192023976,0.004074901342391968,0.025063289192023976,0.12022762016835149,0.101194753973086
2019-03-05,d877722ca4e40f98,80799e1a6646b6dc,703.45,страховые взносы на обязательное медицинское страхование за февраль 2019г,0.025063289192023976,0.004074901342391968,0.025063289192023976,0.12103370618933075,0.1018396227898694
2019-03-05,d877722ca4e40f98,80799e1a6646b6dc,1793.0,налог на доходы физических лиц за февраль 2019 года,0.025063289192023976,0.004074901342391968,0.025063289192023976,0.12036024714465646,0.10130085555412996
2019-03-05,d877722ca4e40f98,80799e1a6646b6dc,3034.46,страховые взносы на выплату страховой части трудовой пенсии за февраль 19г,0.025063289192023976,0.004074901342391968,0.025063289192023976,0.11935928677538762,0.1005000872587149
2019-03-11,d877722ca4e40f98,8d9e0be733f77f1c,16.0,"комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. документ(ы):; от 11/03/19 №№: 31 (4214.4 rur ), 32 (10342 rur ). без ндс",0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.09029426141693636,0.07724806697195388
2019-03-11,d877722ca4e40f98,eed8b1f54ed4366c,4214.4,оплата по договору электроэнергия по дог.№112458 от 03.03.17 по сф 5108-080-02 от 28.02.19 доплата за февраль 2019г сумма 4214-40 в т.ч. ндс (20%) 702-40,0.025063289192023976,0.006523311138153076,0.025063289192023976,0.1294258610544706,0.10855334668198127
2019-03-11,d877722ca4e40f98,eed8b1f54ed4366c,10342.0,оплата по договору электроэнергия по дог.№112458 от 03.03.17 по сф 5108-080-02 от 28.02.19 аванс 70% за март 2019г сумма 10342-00 в т.ч. ндс (20%) 1723-67,0.025063289192023976,0.006523311138153076,0.025063289192023976,0.12163400150136433,0.10231985903949627
2019-03-13,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №33 (500000 rur ) от 13/03/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.04991893706320619,0.044947807488969746
2019-03-13,d877722ca4e40f98,8d9e0be733f77f1c,1250.0,"комиссия за прием наличных денежных средств через банкомат. документ(ы): документ(ы):; от 13/03/19 №№: 5070698 (160000 rur ), 5070748 (140000 rur ), 5070770 (200000 rur ). без ндс",0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.18877311862667298,0.1560311527397432
2019-03-13,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 3 от date_55fe983d1fa3 аванс по устройству монолитного перекрытия по договору №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.18331186372897448,0.15166214882158438
2019-03-13,8d9e0be733f77f1c,d877722ca4e40f98,140000.0,"<si> денежная наличность,поступившая через банкомат 60000636,13/03/2019 11:47:34: вноситель:парамошкин василий сергеевич id070026458 источник:14-займы доп.инфо:",0.0038172006607055664,0.025063289192023976,0.025063289192023976,0.23122987277930762,0.1899965560618509
2019-03-13,8d9e0be733f77f1c,d877722ca4e40f98,160000.0,"<si> денежная наличность,поступившая через банкомат 60000636,13/03/2019 11:40:35: вноситель:парамошкин василий сергеевич id070026458 источник:14-займы доп.инфо:",0.0038172006607055664,0.025063289192023976,0.025063289192023976,0.21614596841055927,0.17792943256685223
2019-03-13,8d9e0be733f77f1c,d877722ca4e40f98,200000.0,"<si> денежная наличность,поступившая через банкомат 60000636,13/03/2019 11:49:16: вноситель:парамошкин василий сергеевич id070026458 источник:14-займы доп.инфо:",0.0038172006607055664,0.025063289192023976,0.025063289192023976,0.18383080843392993,0.15207730458554874
2019-03-15,ad57c94e5b8df8f6,d877722ca4e40f98,500000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 500000-00 без налога (ндс),0.026531904935836792,0.025063289192023976,0.026531904935836792,0.5925310248534295,0.47933120086991093
2019-03-18,ad57c94e5b8df8f6,d877722ca4e40f98,500000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 500000-00 без налога (ндс),0.026531904935836792,0.025063289192023976,0.026531904935836792,0.5982498400437686,0.4839062530221822
2019-03-19,d877722ca4e40f98,8d9e0be733f77f1c,35.0,"комиссия в другие банки (кредитные организации, банк россии) за пп/пт через дбо согласно договору рко №acc_ded93f97f389 от '02/12/2014'. документы: №34 (196660.55 rur ) от 19/03/19 без ндс",0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.058110219689378545,0.05150083358990763
2019-03-19,d877722ca4e40f98,0c22384d93788af3,196660.55,арендная плата за землю по договору №13866 от 26.02.18 за 1 квартал 2019 г.,0.025063289192023976,0.030214756727218628,0.030214756727218628,0.24722374096916483,0.2038219441207756
2019-03-19,ad57c94e5b8df8f6,d877722ca4e40f98,1000000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 1000000-00 без налога (ндс),0.026531904935836792,0.025063289192023976,0.026531904935836792,0.3255943924736003,0.2657818949660476
2019-03-21,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №35 (200000 rur ) от 21/03/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.06744985114922585,0.05897253875778547
2019-03-21,d877722ca4e40f98,8d9e0be733f77f1c,500.0,комиссия за прием наличных денежных средств через банкомат. документ(ы): №5432195 (200000 rur ) от 21/03/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.1306495888055683,0.10953232888285944
2019-03-21,d877722ca4e40f98,6931e23e98703aa9,200000.0,оплата по счету № 3 от date_55fe983d1fa3 аванс по устройству монолитного перекрытия по договору №3-тор от 19.05.2017г сумма 200000-00 в т.ч. ндс (20%) 33333-33,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.15083959053161727,0.12568433026369863
2019-03-21,8d9e0be733f77f1c,d877722ca4e40f98,200000.0,"<si> денежная наличность,поступившая через банкомат 60000636,21/03/2019 09:43:03: вноситель:парамошкин василий сергеевич id070026458 источник:14-займы доп.инфо:",0.0038172006607055664,0.025063289192023976,0.025063289192023976,0.21945274991086394,0.18057485776709595
2019-03-21,ad57c94e5b8df8f6,d877722ca4e40f98,1500000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 1500000-00 без налога (ндс),0.026531904935836792,0.025063289192023976,0.026531904935836792,0.6723924530667292,0.5432203434405508
2019-03-22,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №36 (300000 rur ) от 22/03/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.058415930695280914,0.051745402394629526
2019-03-22,d877722ca4e40f98,6931e23e98703aa9,300000.0,оплата по счету № 3 от date_55fe983d1fa3 аванс по устройству монолитного перекрытия по договору №3-тор от 19.05.2017г сумма 300000-00 в т.ч. ндс (20%) 50000-00,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.1555951742381753,0.12948879722894505
2019-03-22,ad57c94e5b8df8f6,d877722ca4e40f98,1000000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 1000000-00 без налога (ндс),0.026531904935836792,0.025063289192023976,0.026531904935836792,0.32325782425105465,0.2639126403880111
2019-03-25,d877722ca4e40f98,8d9e0be733f77f1c,750.0,"комиссия за прием наличных денежных средств через банкомат. документ(ы): документ(ы):; от 25/03/19 №№: 7857818 (200000 rur ), 7857910 (100000 rur ). без ндс",0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.1904332649913275,0.1573592698314668
2019-03-25,8d9e0be733f77f1c,d877722ca4e40f98,100000.0,"<si> денежная наличность,поступившая через банкомат 60000636,25/03/2019 15:10:44: вноситель:парамошкин василий сергеевич id070026458 источник:14-займы доп.инфо:",0.0038172006607055664,0.025063289192023976,0.025063289192023976,0.22785154292774298,0.1872938921805992
2019-03-25,8d9e0be733f77f1c,d877722ca4e40f98,200000.0,"<si> денежная наличность,поступившая через банкомат 60000636,25/03/2019 15:09:00: вноситель:парамошкин василий сергеевич id070026458 источник:14-займы доп.инфо:",0.0038172006607055664,0.025063289192023976,0.025063289192023976,0.22138609201313075,0.1821215314489094
2019-03-25,ad57c94e5b8df8f6,d877722ca4e40f98,500000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 500000-00 без налога (ндс),0.026531904935836792,0.025063289192023976,0.026531904935836792,0.6108718979949047,0.49400389938309114
2019-03-26,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №37 (500000 rur ) от 26/03/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.10280739703729412,0.08725857546824009
2019-03-26,d877722ca4e40f98,6931e23e98703aa9,500000.0,оплата по счету № 3 от date_55fe983d1fa3 аванс по устройству монолитного перекрытия по договору №3-тор от 19.05.2017г сумма 500000-00 в т.ч. ндс (20%) 83333-33,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.2235326607503037,0.18383878643864776
2019-03-26,ad57c94e5b8df8f6,d877722ca4e40f98,1000000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 1000000-00 без налога (ндс),0.026531904935836792,0.025063289192023976,0.026531904935836792,0.3239513199569602,0.2644674369527355
2019-03-27,ad57c94e5b8df8f6,d877722ca4e40f98,1000000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 1000000-00 без налога (ндс),0.026531904935836792,0.025063289192023976,0.026531904935836792,0.32413384452505234,0.26461345660720925
2019-03-28,d877722ca4e40f98,8d9e0be733f77f1c,8.0,комиссия внутри сбербанка за пп/пт через дбо согласно договору рко № acc_ded93f97f389 от '02/12/2014'. №38 (1000000 rur ) от 28/03/19. без ндс,0.025063289192023976,0.0038172006607055664,0.025063289192023976,0.08490313231486557,0.07293516369029725
2019-03-28,d877722ca4e40f98,6931e23e98703aa9,1000000.0,оплата по счету № 3 от date_55fe983d1fa3 аванс по устройству монолитного перекрытия по договору №3-тор от 19.05.2017г сумма 1000000-00 в т.ч. ндс (20%) 166666-67,0.025063289192023976,0.0038481056690216064,0.025063289192023976,0.2451191932339249,0.2011080124255447
2019-03-28,89e588b9010869a4,d877722ca4e40f98,1000000.0,оплата по договор_aa2bdccd4f22 беспроцентного займа №пи-15/250119 от 25.01.19г сумма 1000000-00 без налога (ндс),0.03669515252113342,0.025063289192023976,0.03669515252113342,0.8987906750048751,0.7263715705081268
2019-03-28,ad57c94e5b8df8f6,d877722ca4e40f98,1000000.0,перевод денежных средств по договору № чи-2/010319 от 01.03.2019г. сумма 1000000-00 без налога (ндс),0.026531904935836792,0.025063289192023976,0.026531904935836792,0.3255162861481596,0.26571940990569504
